PLAYER_ID,PLAYER_NAME,PRIMARY_POS,HEIGHT_CM,WEIGHT_KG,G,A,GP,PPG,PIM,LEAGUE_YEAR
22413,Kirk Muller,C,183,82,1,5,55,0.109090909090909,18,2002-2003
22520,Marcel Dionne,C,182,84,7,16,37,0.621621621621622,20,1988-1989
22541,Bryan Trottier,C,186,87,4,11,41,0.365853658536585,36,1993-1994
22542,Steve Tambellini,C,180,82,11,10,41,0.51219512195122,8,1987-1988
22618,Paul Shmyr,D,180,80,1,11,66,0.181818181818182,134,1981-1982
22629,Dalton Prout,D,185,82,1,1,20,0.1,8,2018-2019
22691,Brent Sutter,C,170,68,2,6,52,0.153846153846154,28,1997-1998
22708,Randy Burridge,LW,192,93,4,6,30,0.333333333333333,0,1997-1998
22716,Rod Langway,D,182,88,0,0,21,0,20,1992-1993
22720,Dave Ellett,D,189,95,2,8,52,0.192307692307692,12,1999-2000
22785,Lukas Radil,LW,178,86,7,4,36,0.305555555555556,6,2018-2019
22800,St・Ephane Richer,LW,180,84,14,14,68,0.411764705882353,14,2001-2002
22836,Sheldon Keefe,RW,178,79,2,5,37,0.189189189189189,24,2002-2003
22927,Alexander Burmistrov,C,178,87,2,4,24,0.25,12,2017-2018
22942,Bobby Clarke,C,181,93,17,43,73,0.821917808219178,70,1983-1984
23032,Don Dietrich,D,188,91,0,2,11,0.181818181818182,10,1985-1986
23107,Jordan Szwarz,RW,183,77,0,3,12,0.25,2,2017-2018
23110,Darren Archibald,RW,188,89,1,1,12,0.166666666666667,12,2018-2019
23117,Ryan Spooner,C,183,75,3,6,52,0.173076923076923,2,2018-2019
23151,Brandon Kozun,RW,175,83,2,2,20,0.2,6,2014-2015
23154,Mark Pysyk,D,185,84,1,10,70,0.157142857142857,26,2018-2019
23166,Cody Eakin,C,198,90,22,19,78,0.525641025641026,16,2018-2019
23270,Willi Plett,RW,191,88,2,3,65,0.0769230769230769,170,1987-1988
23297,Brett Connolly,RW,182,84,22,24,81,0.567901234567901,24,2018-2019
23299,Frantisek Musil,D,196,86,0,2,13,0.153846153846154,4,2000-2001
23320,Justin Dowling,C,180,77,0,1,11,0.0909090909090909,0,2018-2019
23324,Jordan Weal,C,175,78,8,13,63,0.333333333333333,18,2018-2019
23346,Brandon Manning,D,178,85,2,2,39,0.102564102564103,25,2018-2019
23400,Manny Viveiros,D,197,108,1,9,24,0.416666666666667,6,1987-1988
23533,Larry Robinson,D,187,92,3,10,56,0.232142857142857,37,1991-1992
23618,Gilbert Perreault,C,188,91,9,7,20,0.8,6,1986-1987
23668,Jeff Skinner,LW,180,86,40,23,82,0.768292682926829,36,2018-2019
23790,Brenden Dillon,D,195,88,1,21,82,0.268292682926829,61,2018-2019
23805,Jordan Nolan,C,185,82,0,2,14,0.142857142857143,14,2018-2019
23807,Tyler Seguin,C,185,72,33,47,82,0.975609756097561,18,2018-2019
23809,Garrett Wilson,LW,180,82,2,6,50,0.16,18,2018-2019
23813,Tyler Toffoli,RW,180,82,13,21,82,0.414634146341463,23,2018-2019
23814,Calvin de Haan,D,180,78,1,13,74,0.189189189189189,20,2018-2019
23816,Andrew Agozzino,LW,183,84,1,1,11,0.181818181818182,0,2018-2019
23833,Guy Lapointe,D,178,85,2,16,45,0.4,34,1983-1984
23856,Mika Zibanejad,C,188,86,30,44,82,0.902439024390244,47,2018-2019
23859,Radim Bicanek,D,175,75,1,5,60,0.1,34,2001-2002
23874,Dave Farrish,D,188,91,4,19,59,0.389830508474576,57,1983-1984
23953,Ivan Boldirev,C,183,94,19,30,75,0.653333333333333,16,1984-1985
23959,Carter Rowney,C,185,85,7,13,62,0.32258064516129,12,2018-2019
24027,Guy Carbonneau,C,183,79,10,6,69,0.231884057971014,36,1999-2000
24029,Serge Savard,D,173,82,4,16,76,0.263157894736842,29,1982-1983
24030,Wilf Paiement,RW,191,95,2,6,23,0.347826086956522,39,1987-1988
24031,Steve Shutt,LW,186,84,18,25,69,0.623188405797101,19,1984-1985
24086,Kevin Miehm,C,188,98,0,1,14,0.0714285714285714,4,1993-1994
24088,Craig Ludwig,D,185,89,2,6,80,0.1,87,1998-1999
24118,Dave Keon,C,175,74,8,11,78,0.243589743589744,6,1981-1982
24172,Denis Chass・E,RW,180,89,1,4,22,0.227272727272727,19,1996-1997
24173,Jason Garrison,D,175,83,1,0,17,0.0588235294117647,8,2018-2019
24270,Kip Miller,LW,180,79,9,22,66,0.46969696969697,8,2003-2004
24323,Kimbi Daniels,C,188,89,1,1,25,0.08,4,1991-1992
24393,Kevin LaVall・Ee,LW,188,98,8,20,33,0.848484848484849,4,1986-1987
24396,Brian Gibbons,W,188,83,8,11,64,0.296875,20,2018-2019
24635,Stanislav Galiyev,RW,175,76,0,3,24,0.125,4,2015-2016
24654,Peter Holland,C,182,85,1,3,23,0.173913043478261,7,2017-2018
24664,Artemi Panarin,LW,185,79,28,59,79,1.10126582278481,23,2018-2019
24783,Claude Lemieux,RW,183,88,0,1,18,0.0555555555555556,21,2008-2009
24787,Vladimir Tarasenko,RW,180,82,33,35,76,0.894736842105263,22,2018-2019
24903,Justin Fontaine,RW,176,76,5,11,60,0.266666666666667,20,2015-2016
25132,Sergei Nemchinov,C,183,91,5,5,68,0.147058823529412,10,2001-2002
25136,Mike Keane,RW,183,84,8,9,64,0.265625,20,2003-2004
25356,Shane Harper,RW,188,95,2,1,14,0.214285714285714,18,2016-2017
25424,Gino Odjick,LW,188,92,4,4,36,0.222222222222222,104,2001-2002
25617,Pat Falloon,RW,180,93,9,22,63,0.492063492063492,14,1999-2000
25626,Cam Stewart,LW,185,91,4,9,54,0.240740740740741,18,2000-2001
25636,Ryan Nugent-Hopkins,C,185,87,28,41,82,0.841463414634146,26,2018-2019
25705,Brendan Gallagher,RW,173,78,33,19,82,0.634146341463415,49,2018-2019
25707,Aaron Broten,C,185,88,4,5,25,0.36,14,1991-1992
25709,Dave Karpa,D,178,75,0,2,19,0.105263157894737,14,2002-2003
25710,Chris McAlpine,D,183,75,0,2,21,0.0952380952380952,24,2002-2003
25737,Alek Stojanov,RW,180,96,1,4,35,0.142857142857143,79,1996-1997
25820,Dan Kesa,RW,186,88,4,10,50,0.28,21,1999-2000
25837,Jeff Nielsen,RW,185,84,3,8,59,0.186440677966102,4,2000-2001
25839,ﾉric Lacroix,LW,183,88,2,4,55,0.109090909090909,43,2000-2001
25895,Steve Dubinsky,C,173,82,0,6,28,0.214285714285714,4,2002-2003
26037,Steve Bozek,LW,186,93,8,8,58,0.275862068965517,27,1991-1992
26113,Richard Smehlik,D,173,77,2,11,55,0.236363636363636,16,2002-2003
26114,Jim Fox,RW,193,86,1,1,11,0.181818181818182,0,1989-1990
26120,Greg Terrion,LW,178,75,4,16,59,0.338983050847458,65,1987-1988
26122,Tom Fergus,C,180,87,5,9,36,0.388888888888889,20,1992-1993
26299,Mark Lawrence,RW,185,103,3,4,36,0.194444444444444,32,2000-2001
26300,Dave Babych,D,191,84,2,6,40,0.2,22,1998-1999
26312,Steve McKenna,D,183,82,1,2,49,0.0612244897959184,85,2003-2004
26338,Mark Osborne,LW,180,85,1,3,37,0.108108108108108,19,1994-1995
26339,Troy Murray,C,188,85,7,14,63,0.333333333333333,22,1995-1996
26405,Doug Lidster,D,178,88,0,0,17,0,10,1998-1999
26561,Randy Cunneyworth,LW,179,75,2,2,14,0.285714285714286,0,1998-1999
26566,Greg Gilbert,LW,173,85,0,1,17,0.0588235294117647,8,1995-1996
26567,Brian Mullen,LW,185,88,18,14,81,0.395061728395062,28,1992-1993
26572,Steve Kasper,C,175,84,4,7,68,0.161764705882353,20,1992-1993
26573,Randy Hillier,D,183,86,0,1,36,0.0277777777777778,59,1991-1992
26579,Bob McGill,D,183,79,0,3,33,0.0909090909090909,46,1993-1994
26583,Craig Muni,D,183,91,1,1,40,0.05,25,1997-1998
26865,Nathan LaFayette,C,184,88,2,2,33,0.121212121212121,35,1998-1999
26882,Rik Wilson,D,185,89,4,5,14,0.642857142857143,6,1987-1988
26899,Doug Smith,C,182,86,4,5,40,0.225,97,1989-1990
27038,Craig Smith,RW,180,84,21,17,76,0.5,20,2018-2019
27090,Ulrich Hiemer,D,193,109,6,14,40,0.5,45,1986-1987
27110,Miroslav Dvorak,D,185,93,3,14,47,0.361702127659574,4,1984-1985
27128,Stew Gavin,RW,186,89,10,8,63,0.285714285714286,59,1992-1993
27138,Mike Bullard,LW,188,98,14,14,65,0.430769230769231,42,1991-1992
27195,Dmitri Mironov,D,191,95,3,5,36,0.222222222222222,6,2000-2001
27196,Dan Hodgson,C,185,94,4,13,23,0.739130434782609,25,1988-1989
27205,Andrei Lomakin,LW,189,96,1,6,31,0.225806451612903,6,1994-1995
27209,Patrick Poulin,LW,178,82,0,5,28,0.178571428571429,6,2001-2002
27298,Bill Lindsay,LW,188,100,0,0,24,0,25,2003-2004
27303,Mark Astley,D,183,84,2,18,60,0.333333333333333,80,1995-1996
27397,Robert H・Egg,D,191,86,5,15,82,0.24390243902439,63,2018-2019
27407,Gary Shuchuk,C,195,88,4,10,33,0.424242424242424,12,1995-1996
27451,Alexander Godynyuk,D,183,86,1,6,55,0.127272727272727,41,1996-1997
27484,Viktor Arvidsson,LW,188,83,34,14,58,0.827586206896552,26,2018-2019
27526,Valeri Zelepukin,LW,179,84,3,4,36,0.194444444444444,18,2000-2001
27527,Barry Pederson,C,183,92,5,8,37,0.351351351351351,8,1991-1992
27578,Moe Mantha,D,175,85,0,4,17,0.235294117647059,8,1991-1992
27628,Corey Millen,C,185,88,11,15,61,0.426229508196721,32,1996-1997
27629,Kelly Kisio,C,185,86,7,4,12,0.916666666666667,6,1994-1995
27632,Ray Sheppard,RW,187,91,10,10,47,0.425531914893617,4,1999-2000
27692,Gaetano Orlando,C,178,82,2,8,27,0.37037037037037,16,1986-1987
27693,Dale McCourt,C,194,90,20,27,77,0.61038961038961,10,1983-1984
27750,Ken Yaremchuk,C,188,84,1,0,11,0.0909090909090909,2,1988-1989
27751,Bill McDougall,RW,181,87,3,3,22,0.272727272727273,8,1993-1994
27756,Clayton Beddoes,C,183,82,1,2,21,0.142857142857143,13,1996-1997
27811,Bob Miller,C,181,87,4,16,63,0.317460317460317,35,1984-1985
27814,Sergei Pryakhin,RW,188,98,1,6,24,0.291666666666667,0,1990-1991
27882,Marc Fortier,C,181,82,0,1,16,0.0625,11,1992-1993
27884,Rob Gaudreau,RW,190,86,8,5,52,0.25,15,1995-1996
27887,Marc Habscheid,C,185,92,7,11,46,0.391304347826087,42,1991-1992
27889,Rob Cowie,D,188,86,5,5,46,0.217391304347826,32,1995-1996
27941,Ron Wilson,D,193,98,2,12,24,0.583333333333333,16,1987-1988
27946,David Roberts,LW,181,87,1,1,13,0.153846153846154,4,1997-1998
27951,Craig Janney,C,185,100,5,22,56,0.482142857142857,14,1998-1999
28436,Jacob de la Rose,LW,178,82,3,6,60,0.15,16,2018-2019
28506,Alan Haworth,C,190,85,23,34,72,0.791666666666667,112,1987-1988
28511,Don Biggs,C,185,88,2,0,11,0.181818181818182,8,1989-1990
28530,Glen Sharpley,C,183,86,9,7,36,0.444444444444444,11,1981-1982
28536,Mike Kaszycki,F,185,88,1,13,22,0.636363636363636,10,1982-1983
28539,John Miner,D,191,93,2,3,14,0.357142857142857,16,1987-1988
28625,Greg Pankewicz,RW,181,80,0,3,18,0.166666666666667,20,1998-1999
28703,Tom Kurvers,D,186,95,4,3,22,0.318181818181818,6,1994-1995
28710,Gilles Thibaudeau,C,185,86,2,7,20,0.45,4,1990-1991
28713,Pavel Torgayev,C,183,82,0,4,14,0.285714285714286,6,1999-2000
28722,Mario Doyon,D,187,86,0,0,12,0,4,1990-1991
28740,Anton Stastny,LW,191,96,7,30,55,0.672727272727273,12,1988-1989
28757,Marian Stastny,RW,177,87,23,30,70,0.757142857142857,21,1985-1986
28846,Ken Baumgartner,LW,192,102,1,3,69,0.0579710144927536,119,1998-1999
28848,James Black,C,193,104,1,5,42,0.142857142857143,4,2000-2001
28879,Pierre Lacroix,D,188,86,6,30,69,0.521739130434783,24,1982-1983
28882,Gaston Gingras,D,181,76,3,10,52,0.25,6,1988-1989
28886,Jocelyn Lemieux,LW,185,95,3,3,30,0.2,27,1997-1998
28998,Brian Sutter,LW,191,95,15,22,76,0.486842105263158,147,1987-1988
29002,Darryl Sutter,LW,178,78,8,6,44,0.318181818181818,16,1986-1987
29007,Duane Sutter,RW,175,82,4,14,72,0.25,156,1989-1990
29013,Rich Sutter,RW,175,79,0,3,37,0.0810810810810811,38,1994-1995
29015,Ron Sutter,C,180,84,1,3,21,0.19047619047619,12,2000-2001
29018,John Anderson,LW,178,82,16,24,62,0.645161290322581,28,1988-1989
29021,Jesse Wallin,D,178,76,0,1,32,0.03125,19,2002-2003
29026,Petr Buzek,D,183,77,3,5,44,0.181818181818182,14,2002-2003
29041,Mark Taylor,C,185,95,2,1,30,0.1,4,1985-1986
29128,Normand Dupont,LW,183,86,7,15,40,0.55,12,1983-1984
29134,Ken Sabourin,D,183,92,0,0,19,0,48,1991-1992
29148,Merlin Malinowski,C,191,96,8,25,80,0.4125,16,1982-1983
29242,Brian Propp,LW,187,91,12,17,65,0.446153846153846,44,1993-1994
29243,Dan Quinn,C,178,90,0,3,16,0.1875,10,1996-1997
29250,Mark LaVarre,RW,188,93,1,1,18,0.111111111111111,25,1987-1988
29252,Maurice Lemay,LW,178,89,1,0,22,0.0454545454545455,37,1988-1989
29255,Sergei Petrenko,LW,193,92,0,4,14,0.285714285714286,0,1993-1994
29261,Matt Benning,D,183,88,5,12,70,0.242857142857143,33,2018-2019
29296,Derek Plante,C,185,83,1,2,12,0.25,4,2000-2001
29626,Filip Forsberg,LW,189,87,28,22,64,0.78125,26,2018-2019
30060,Jean-Yves Leroux,LW,188,93,4,4,59,0.135593220338983,22,2000-2001
30097,Dan Daoust,C,179,78,7,11,65,0.276923076923077,89,1989-1990
30588,David Shand,D,185,96,1,1,13,0.153846153846154,34,1984-1985
30857,Iiro Pakarinen,RW,180,77,2,1,40,0.075,6,2017-2018
30901,John Moore,D,168,69,4,9,61,0.213114754098361,26,2018-2019
30919,Mark Johnson,C,185,91,16,29,63,0.714285714285714,12,1989-1990
30975,Rob Robinson,D,189,99,0,1,22,0.0454545454545455,8,1991-1992
31079,Brayden McNabb,D,178,79,4,12,81,0.197530864197531,52,2018-2019
31081,Byron Froese,C,178,79,3,8,48,0.229166666666667,26,2017-2018
31096,Igor Liba,LW,185,87,7,18,37,0.675675675675676,36,1988-1989
31112,Michal Pivonka,C,193,94,5,6,36,0.305555555555556,12,1998-1999
31113,Jeff Lazaro,RW,187,93,6,4,26,0.384615384615385,16,1992-1993
31147,Jim McGeough,C,188,100,1,4,11,0.454545454545455,8,1986-1987
31155,Len Hachborn,C,189,105,4,1,24,0.208333333333333,2,1985-1986
31176,Ed Kastelic,RW,186,98,1,3,25,0.16,61,1991-1992
31193,Pekka Rautakallio,D,190,97,17,51,80,0.85,40,1981-1982
31202,Mark Hardy,D,175,79,0,3,16,0.1875,27,1993-1994
31223,Dan Sexton,RW,178,88,4,9,47,0.276595744680851,4,2010-2011
31257,Neil Sheehy,D,180,91,1,2,35,0.0857142857142857,119,1991-1992
31260,Bob Corkum,C,180,88,3,5,75,0.106666666666667,20,2001-2002
31261,Cam Fowler,D,188,75,5,18,59,0.389830508474576,20,2018-2019
31264,Brandon Saad,LW,179,79,23,24,80,0.5875,12,2018-2019
31265,Derek Forbort,D,183,77,2,12,81,0.172839506172839,52,2018-2019
31282,Erik Gudbranson,D,189,78,2,8,76,0.131578947368421,87,2018-2019
31283,Greg McKegg,C,175,75,6,5,41,0.268292682926829,8,2018-2019
31290,Len Barrie,C,183,84,5,18,60,0.383333333333333,135,2000-2001
31291,Brent Ashton,C,182,86,10,13,58,0.396551724137931,52,1992-1993
31335,Bobby Carpenter,C,186,87,2,8,56,0.178571428571429,36,1998-1999
31337,Mike Peluso,D,183,90,0,0,23,0,113,1997-1998
31338,Danton Cole,RW,193,99,1,0,12,0.0833333333333333,0,1995-1996
31347,Bill Barber,LW,193,98,22,32,63,0.857142857142857,36,1983-1984
31355,Paul Ranheim,LW,183,82,3,8,68,0.161764705882353,16,2002-2003
31358,Chris Nilan,RW,180,87,6,8,56,0.25,260,1991-1992
31360,Tom Chorske,LW,188,91,1,5,33,0.181818181818182,2,1999-2000
31440,Dan Keczmer,D,180,84,0,5,24,0.208333333333333,28,1999-2000
31441,Gordie Roberts,D,189,87,1,6,59,0.11864406779661,40,1993-1994
31442,Jim Johnson,D,174,71,2,1,16,0.1875,18,1997-1998
31443,Chris Dahlquist,D,188,91,1,1,24,0.0833333333333333,14,1995-1996
31447,Brent Fedyk,LW,185,95,4,6,67,0.149253731343284,30,1998-1999
31495,Brian Skrudland,C,189,100,1,2,22,0.136363636363636,22,1999-2000
31528,Murray Craven,C,185,89,0,2,19,0.105263157894737,4,1999-2000
31529,Cliff Ronning,C,191,91,9,15,40,0.6,2,2003-2004
31533,Dana Murzyn,D,193,89,0,2,12,0.166666666666667,21,1998-1999
31535,Tim Hunter,D,185,88,0,4,46,0.0869565217391304,135,1996-1997
31565,Tyler Randell,RW,190,88,6,0,27,0.222222222222222,47,2015-2016
31570,Freddie Hamilton,C,180,88,0,1,16,0.0625,2,2017-2018
31598,Billy Harris,RW,185,95,9,14,71,0.323943661971831,20,1983-1984
31626,Steve Chiasson,D,188,93,1,8,28,0.321428571428571,16,1998-1999
31639,Bob Bourne,C,187,103,7,11,72,0.25,28,1987-1988
31640,Bob Lorimer,D,180,84,2,2,46,0.0869565217391304,52,1985-1986
31641,Wayne Merrick,C,178,87,6,5,31,0.354838709677419,10,1983-1984
31642,John Tonelli,LW,183,95,3,11,52,0.269230769230769,51,1991-1992
31652,Gord Lane,D,201,110,1,8,57,0.157894736842105,83,1984-1985
31653,Butch Goring,C,186,98,15,26,68,0.602941176470588,8,1984-1985
31654,Billy Carroll,C,185,91,1,2,31,0.0967741935483871,6,1986-1987
31677,Derek King,LW,189,93,2,7,22,0.409090909090909,8,1999-2000
31681,Pat Flatley,RW,173,78,10,12,68,0.323529411764706,26,1996-1997
31684,Gerald Diduck,D,178,73,0,0,14,0,18,2000-2001
31687,Bob Bassen,C,181,88,1,3,27,0.148148148148148,26,1999-2000
31689,Randy Wood,LW,185,84,6,5,65,0.169230769230769,61,1996-1997
31743,Marty McInnis,C,183,85,9,10,77,0.246753246753247,38,2002-2003
31877,Benoit Hogue,C,178,91,7,8,58,0.258620689655172,37,2001-2002
31892,David Volek,LW,180,84,5,9,32,0.4375,10,1993-1994
31893,Mick Vukota,RW,183,88,1,0,64,0.015625,192,1997-1998
31928,Frantisek Kucera,D,175,77,1,13,56,0.25,12,2001-2002
31929,Keith Acton,C,175,77,2,7,77,0.116883116883117,71,1993-1994
31937,Doug Bodger,D,179,84,0,1,13,0.0769230769230769,4,1999-2000
31940,Laurie Boschman,C,177,84,9,7,70,0.228571428571429,101,1992-1993
31957,Ric Nattress,D,191,93,7,10,44,0.386363636363636,29,1992-1993
31970,Bernie Federko,C,166,73,17,40,73,0.780821917808219,24,1989-1990
31972,Jeff Beukeboom,D,191,93,0,9,45,0.2,60,1998-1999
31973,Ken Daneyko,D,175,79,2,7,69,0.130434782608696,33,2002-2003
31975,Alexander Semak,C,188,88,2,1,18,0.166666666666667,2,1996-1997
31994,Bruce Driver,D,183,98,5,15,75,0.266666666666667,46,1997-1998
32017,Randy Carlyle,D,189,95,1,1,22,0.0909090909090909,14,1992-1993
32018,Wayne Cashman,RW,188,88,4,11,65,0.230769230769231,20,1982-1983
32023,Ga・Etan Duchesne,LW,180,88,3,9,46,0.260869565217391,16,1994-1995
32074,Garry Galley,D,187,93,6,14,56,0.357142857142857,59,2000-2001
32114,Vitali Karamnov,LW,180,87,3,7,26,0.384615384615385,14,1994-1995
32115,Jeff Brown,D,178,87,4,24,60,0.466666666666667,32,1997-1998
32119,Robert Kron,LW,188,91,4,11,59,0.254237288135593,4,2001-2002
32120,Steve Maltais,LW,185,86,0,3,26,0.115384615384615,12,2000-2001
32121,Michal Skora,D,178,83,5,11,49,0.326530612244898,26,2000-2001
32124,Milos Holan,D,178,88,2,2,16,0.25,24,1995-1996
32125,Yves Racine,D,183,86,0,8,60,0.133333333333333,41,1997-1998
32129,Dave Tippett,LW,175,71,4,11,73,0.205479452054795,38,1993-1994
32134,Dmitri Filimonov,D,190,91,1,4,30,0.166666666666667,18,1993-1994
32184,Ted Donato,LW,178,79,6,5,63,0.174603174603175,18,2003-2004
32206,Don Lever,LW,185,95,3,2,10,0.5,4,1986-1987
32207,Dave Lowry,LW,178,84,1,1,18,0.111111111111111,11,2003-2004
32208,Jamie Macoun,D,186,95,1,10,69,0.159420289855072,36,1998-1999
32213,Brad Marsh,D,196,111,0,3,59,0.0508474576271186,30,1992-1993
32217,Brad McCrimmon,D,183,98,1,5,37,0.162162162162162,18,1996-1997
32355,Craig Laughlin,RW,185,83,10,13,66,0.348484848484849,41,1988-1989
32476,Rick Middleton,RW,188,86,13,19,59,0.542372881355932,11,1987-1988
32480,Kelly Miller,LW,188,100,2,5,62,0.112903225806452,29,1998-1999
32482,Bob Murray,D,178,82,5,19,49,0.489795918367347,45,1989-1990
32484,Bruce Crowder,RW,181,88,4,7,26,0.423076923076923,23,1984-1985
32485,Keith Crowder,RW,180,82,4,13,55,0.309090909090909,93,1989-1990
32488,Carey Wilson,C,194,98,4,7,22,0.5,8,1992-1993
32587,German Titov,C,170,70,13,14,66,0.409090909090909,36,2001-2002
32591,Kevin Dean,D,178,78,0,11,69,0.159420289855072,30,2000-2001
32675,Mike Eagles,LW,179,85,2,0,25,0.08,15,1999-2000
32710,Bob Rouse,D,179,79,0,1,26,0.0384615384615385,19,1999-2000
32713,Bobby Smith,C,188,95,5,7,45,0.266666666666667,10,1992-1993
32714,Harold Snepsts,D,180,86,1,4,54,0.0925925925925926,50,1990-1991
32724,Shane Prince,LW,175,77,1,1,14,0.142857142857143,11,2017-2018
32728,Devante Smith-Pelly,RW,173,66,4,4,54,0.148148148148148,15,2018-2019
32732,Don Sweeney,D,191,97,0,11,63,0.174603174603175,18,2003-2004
32734,Garry Unger,C,188,93,2,0,16,0.125,8,1982-1983
32736,Andy Andreoff,C,175,78,3,6,45,0.2,50,2017-2018
32752,Carol Vadnais,D,180,81,2,7,51,0.176470588235294,64,1982-1983
32753,Ryan Walter,C,185,91,3,0,25,0.12,10,1992-1993
32754,Jay Wells,D,178,83,0,0,21,0,13,1996-1997
32778,Alexander Petrovic,D,178,77,0,2,35,0.0571428571428571,26,2018-2019
32806,Mark Stone,RW,183,80,33,40,77,0.948051948051948,27,2018-2019
32872,Jonathan Marchessault,LW,188,94,25,34,82,0.719512195121951,52,2018-2019
32878,David Savard,D,195,93,8,16,82,0.292682926829268,36,2018-2019
32885,Sean Couturier,C,188,91,33,43,80,0.95,34,2018-2019
32923,Clark Donatelli,C,187,89,0,1,10,0.1,22,1991-1992
32935,Blair MacDonald,RW,185,93,3,4,17,0.411764705882353,2,1982-1983
32978,Alex Chiasson,RW,185,90,22,16,73,0.520547945205479,32,2018-2019
33201,Christian Djoos,D,183,80,1,9,45,0.222222222222222,4,2018-2019
33225,Mike Sislo,RW,190,86,3,1,18,0.222222222222222,4,2015-2016
33228,Brian Flynn,C,188,88,6,4,51,0.196078431372549,4,2016-2017
33230,Mark Arcobello,C,181,77,3,1,20,0.2,0,2015-2016
33243,Matt Read,RW,193,102,1,0,12,0.0833333333333333,2,2018-2019
33269,Richard David,LW,180,88,3,3,16,0.375,4,1982-1983
33387,Elias Lindholm,C,185,88,27,51,81,0.962962962962963,20,2018-2019
33591,Sven B・Ertschi,LW,188,77,9,5,26,0.538461538461538,6,2018-2019
33726,Garth Butcher,D,193,88,1,7,45,0.177777777777778,59,1994-1995
33727,J・Er・Eme Dupont,D,184,93,0,0,13,0,23,1986-1987
33730,Joel Hanley,D,183,82,0,0,16,0,2,2018-2019
33753,Austin Watson,W,175,71,7,9,37,0.432432432432432,39,2018-2019
33848,Steve Oleksy,D,178,88,0,1,11,0.0909090909090909,24,2016-2017
33875,Ben Chiarot,D,180,75,5,15,78,0.256410256410256,62,2018-2019
33896,Brian Dumoulin,D,183,88,3,20,76,0.302631578947368,20,2018-2019
33898,Brandon Pirri,W,175,70,12,6,31,0.580645161290323,6,2018-2019
33903,Reilly Smith,RW,183,73,19,34,74,0.716216216216216,14,2018-2019
33907,Jaden Schwartz,LW,193,93,11,25,69,0.521739130434783,16,2018-2019
33929,Riley Sheahan,C,185,89,9,10,82,0.231707317073171,17,2018-2019
34026,Steve Graves,LW,191,87,3,4,21,0.333333333333333,10,1987-1988
34064,Taylor Fedun,D,191,84,4,7,54,0.203703703703704,14,2018-2019
34750,Martin Marincin,D,175,79,1,4,24,0.208333333333333,12,2018-2019
34751,Tomas Jurco,LW,175,82,6,4,29,0.344827586206897,12,2017-2018
34773,Nikita Zaitsev,D,175,73,3,11,81,0.172839506172839,18,2018-2019
34777,Yevgeni Kuznetsov,C,170,78,21,51,76,0.947368421052632,50,2018-2019
34828,Jo・El Vermin,W,185,82,0,3,18,0.166666666666667,4,2016-2017
34851,Tobias Rieder,RW,175,77,0,11,67,0.164179104477612,8,2018-2019
34882,Hampus Lindholm,D,178,84,6,22,76,0.368421052631579,44,2018-2019
34918,Doug Shedden,C,178,93,8,10,23,0.782608695652174,10,1990-1991
35017,Kevin Todd,C,185,84,4,7,27,0.407407407407407,12,1997-1998
35335,Jaroslav Svejkovsky,RW,176,83,6,7,52,0.25,30,1999-2000
35624,Zach Sill,C,175,77,1,0,10,0.1,2,2015-2016
35674,Kevin Gravel,D,180,84,0,3,36,0.0833333333333333,4,2018-2019
35877,Brett Callighen,C,180,81,8,19,46,0.58695652173913,28,1981-1982
36249,Ron Shudra,D,187,100,0,5,10,0.5,6,1987-1988
36252,Milan Novy,C,175,79,18,30,73,0.657534246575342,16,1982-1983
36257,Steve Jensen,LW,188,86,8,19,45,0.6,19,1981-1982
36736,Gabriel Dumont,C,188,91,1,1,30,0.0666666666666667,6,2017-2018
36762,Brad Palmer,LW,188,91,6,11,73,0.232876712328767,18,1982-1983
37041,Alexander Wennberg,C,191,86,2,23,75,0.333333333333333,12,2018-2019
37148,Matt Fraser,RW,183,85,8,4,60,0.2,17,2014-2015
37180,Joe Morrow,D,188,88,1,6,41,0.170731707317073,20,2018-2019
37238,Duncan Siemens,D,179,82,1,1,16,0.125,23,2017-2018
37254,Brendan Shinnimin,C,184,89,0,1,12,0.0833333333333333,8,2014-2015
37280,Logan Shaw,RW,188,91,4,10,72,0.194444444444444,12,2017-2018
37303,Yanni Gourde,C,188,87,22,26,80,0.6,66,2018-2019
37422,Nathan Beaulieu,D,185,86,3,9,48,0.25,39,2018-2019
37437,Nicolas Deslauriers,LW,178,75,2,3,48,0.104166666666667,22,2018-2019
37536,ﾉric G・Elinas,D,170,88,0,1,27,0.037037037037037,12,2016-2017
37543,Michael Chaput,C,180,77,0,5,32,0.15625,14,2018-2019
37671,Andrew Shaw,RW,180,88,19,28,63,0.746031746031746,71,2018-2019
37694,Mike Halmo,LW,178,81,1,0,20,0.05,32,2013-2014
37747,Torey Krug,D,177,70,6,47,64,0.828125,33,2018-2019
37758,Anthony Bitetto,D,180,84,0,3,36,0.0833333333333333,12,2018-2019
37773,Nick Jensen,D,179,77,2,18,80,0.25,21,2018-2019
37802,J.T. Brown,RW,185,84,3,5,56,0.142857142857143,29,2018-2019
37832,Jamie Oleksiak,D,188,87,4,8,57,0.210526315789474,45,2018-2019
37927,Chad Ruhwedel,D,175,81,1,1,18,0.111111111111111,4,2018-2019
37998,Chris Kreider,LW,193,105,28,24,79,0.658227848101266,57,2018-2019
